instance,solver,result,PAR2_time
fcc/50-130028.cnf,ccanr,unknown,10000
fcc/50-130029.cnf,ccanr,unknown,10000
fcc/50-130035.cnf,ccanr,unknown,10000
fcc/50-130064.cnf,ccanr,unknown,10000
fcc/50-130067.cnf,ccanr,unknown,10000
fcc/50-130074.cnf,ccanr,unknown,10000
fcc/50-130110.cnf,ccanr,unknown,10000
fcc/50-130115.cnf,ccanr,unknown,10000
fcc/50-130253.cnf,ccanr,unknown,10000
fcc/50-130798.cnf,ccanr,unknown,10000
fcc/50-130904.cnf,ccanr,unknown,10000
fcc/50-131009.cnf,ccanr,unknown,10000
fcc/50-131022.cnf,ccanr,unknown,10000
fcc/50-131074.cnf,ccanr,unknown,10000
fcc/50-131100.cnf,ccanr,unknown,10000
fcc/50-131189.cnf,ccanr,unknown,10000
fcc/50-131464.cnf,ccanr,unknown,10000
fcc/50-131605.cnf,ccanr,unknown,10000
fcc/50-131820.cnf,ccanr,unknown,10000
fcc/50-132159.cnf,ccanr,unknown,10000
fcc/50-132160.cnf,ccanr,unknown,10000
fcc/50-132206.cnf,ccanr,unknown,10000
fcc/50-132344.cnf,ccanr,unknown,10000
fcc/50-132515.cnf,ccanr,unknown,10000
fcc/50-132530.cnf,ccanr,unknown,10000
fcc/50-132533.cnf,ccanr,unknown,10000
fcc/50-132539.cnf,ccanr,unknown,10000
fcc/50-132549.cnf,ccanr,unknown,10000
fcc/50-132552.cnf,ccanr,unknown,10000
fcc/50-132563.cnf,ccanr,unknown,10000
fcc/50-132569.cnf,ccanr,unknown,10000
fcc/50-132627.cnf,ccanr,unknown,10000
fcc/50-132628.cnf,ccanr,unknown,10000
fcc/50-132665.cnf,ccanr,unknown,10000
fcc/50-132708.cnf,ccanr,unknown,10000
fcc/50-132788.cnf,ccanr,unknown,10000
fcc/50-132834.cnf,ccanr,unknown,10000
fcc/50-132840.cnf,ccanr,unknown,10000
fcc/50-15918.cnf,ccanr,sat,0.36
fcc/50-20518.cnf,ccanr,sat,0.38
fcc/50-25969.cnf,ccanr,sat,0.41
fcc/50-321.cnf,ccanr,sat,0.27
fcc/50-33373.cnf,ccanr,sat,0.45
fcc/50-34672.cnf,ccanr,sat,0.46
fcc/50-37965.cnf,ccanr,sat,0.47
fcc/50-3984.cnf,ccanr,sat,0.36
fcc/50-40377.cnf,ccanr,sat,0.5
fcc/50-4091.cnf,ccanr,sat,0.39
fcc/50-43194.cnf,ccanr,sat,0.56
fcc/50-44918.cnf,ccanr,sat,0.56
fcc/50-50790.cnf,ccanr,sat,0.6
fcc/50-525.cnf,ccanr,sat,0.31
fcc/50-5632.cnf,ccanr,sat,0.4
fcc/50-63841.cnf,ccanr,sat,0.76
fcc/50-65107.cnf,ccanr,sat,0.79
fcc/50-74714.cnf,ccanr,sat,0.93
fcc/50-74906.cnf,ccanr,sat,0.93
fcc/50-75547.cnf,ccanr,sat,0.88
fcc/50-76101.cnf,ccanr,sat,0.92
fcc/50-77872.cnf,ccanr,sat,0.95
fcc/50-79234.cnf,ccanr,sat,1.0
fcc/50-79648.cnf,ccanr,sat,1.0
fcc/50-79836.cnf,ccanr,sat,0.94
fcc/50-79928.cnf,ccanr,sat,1.01
fcc/50-80290.cnf,ccanr,sat,0.94
fcc/50-80705.cnf,ccanr,sat,1.02
fcc/50-80840.cnf,ccanr,sat,0.95
fcc/50-80880.cnf,ccanr,sat,0.94
fcc/50-80959.cnf,ccanr,sat,0.95
fcc/50-81472.cnf,ccanr,sat,1.01
fcc/50-82195.cnf,ccanr,sat,1.0
fcc/50-82932.cnf,ccanr,sat,1.0
fcc/50-83309.cnf,ccanr,sat,1.12
fcc/50-83349.cnf,ccanr,sat,1.0
fcc/50-83730.cnf,ccanr,sat,1.05
fcc/50-83761.cnf,ccanr,sat,1.05
fcc/50-84491.cnf,ccanr,sat,1.04
fcc/50-84877.cnf,ccanr,sat,1.1
fcc/50-84928.cnf,ccanr,sat,1.16
fcc/50-85549.cnf,ccanr,sat,1.05
fcc/50-85965.cnf,ccanr,sat,1.08
fcc/50-86061.cnf,ccanr,sat,1.1
fcc/50-8620.cnf,ccanr,sat,0.36
fcc/50-86275.cnf,ccanr,sat,1.09
fcc/50-86448.cnf,ccanr,sat,1.17
fcc/50-87089.cnf,ccanr,sat,1.1
fcc/50-87290.cnf,ccanr,sat,1.09
fcc/50-88478.cnf,ccanr,sat,1.14
fcc/50-89168.cnf,ccanr,sat,1.24
fcc/50-89704.cnf,ccanr,sat,1.13
fcc/50-90808.cnf,ccanr,sat,1.27
fcc/50-91067.cnf,ccanr,sat,1.29
fcc/50-91089.cnf,ccanr,sat,1.21
fcc/50-91549.cnf,ccanr,sat,1.26
fcc/50-91553.cnf,ccanr,sat,1.24
fcc/50-93556.cnf,ccanr,sat,1.21
fcc/50-93769.cnf,ccanr,sat,1.29
fcc/50-94921.cnf,ccanr,sat,1.27
fcc/50-95082.cnf,ccanr,sat,1.33
fcc/50-96226.cnf,ccanr,sat,1.34
fcc/50-96460.cnf,ccanr,sat,1.39
fcc/50-96790.cnf,ccanr,sat,1.36
fcc/50-96978.cnf,ccanr,sat,1.44
fcc/50-97397.cnf,ccanr,sat,1.35
fcc/50-97494.cnf,ccanr,sat,1.41
fcc/50-97917.cnf,ccanr,sat,1.53
fcc/50-98003.cnf,ccanr,sat,1.44
fcc/50-98193.cnf,ccanr,sat,1.43
fcc/50-99157.cnf,ccanr,sat,1.53
fcc/50-99756.cnf,ccanr,sat,1.56
fcc/51-100330.cnf,ccanr,sat,1.47
fcc/51-100557.cnf,ccanr,sat,1.45
fcc/51-100610.cnf,ccanr,sat,1.53
fcc/51-100647.cnf,ccanr,sat,1.57
fcc/51-100959.cnf,ccanr,sat,1.48
fcc/51-101187.cnf,ccanr,sat,1.61
fcc/51-101263.cnf,ccanr,sat,1.59
fcc/51-101354.cnf,ccanr,sat,1.44
fcc/51-101518.cnf,ccanr,sat,1.45
fcc/51-101734.cnf,ccanr,sat,1.53
fcc/51-101893.cnf,ccanr,sat,1.48
fcc/51-102094.cnf,ccanr,sat,1.45
fcc/51-102117.cnf,ccanr,sat,1.52
fcc/51-102151.cnf,ccanr,sat,1.55
fcc/51-102246.cnf,ccanr,sat,1.46
fcc/51-102253.cnf,ccanr,sat,1.55
fcc/51-102287.cnf,ccanr,sat,1.46
fcc/51-102542.cnf,ccanr,sat,1.58
fcc/51-102586.cnf,ccanr,sat,1.64
fcc/51-102593.cnf,ccanr,sat,1.6
fcc/51-102644.cnf,ccanr,sat,1.53
fcc/51-102683.cnf,ccanr,sat,1.62
fcc/51-102926.cnf,ccanr,sat,1.73
fcc/51-103071.cnf,ccanr,sat,1.53
fcc/51-103114.cnf,ccanr,sat,1.69
fcc/51-103157.cnf,ccanr,sat,1.69
fcc/51-103514.cnf,ccanr,sat,1.67
fcc/51-103601.cnf,ccanr,sat,1.61
fcc/51-104214.cnf,ccanr,sat,1.54
fcc/51-104508.cnf,ccanr,sat,1.7
fcc/51-104515.cnf,ccanr,sat,1.61
fcc/51-104522.cnf,ccanr,sat,1.69
fcc/51-104603.cnf,ccanr,sat,1.68
fcc/51-104605.cnf,ccanr,sat,1.61
fcc/51-104669.cnf,ccanr,sat,1.7
fcc/51-104959.cnf,ccanr,sat,1.69
fcc/51-105055.cnf,ccanr,sat,1.81
fcc/51-105061.cnf,ccanr,sat,1.77
fcc/51-105085.cnf,ccanr,sat,1.61
fcc/51-105126.cnf,ccanr,sat,1.71
fcc/51-105151.cnf,ccanr,sat,1.61
fcc/51-105163.cnf,ccanr,sat,1.61
fcc/51-105377.cnf,ccanr,sat,1.74
fcc/51-105642.cnf,ccanr,sat,1.75
fcc/51-105754.cnf,ccanr,sat,1.6
fcc/51-105762.cnf,ccanr,sat,1.84
fcc/51-105768.cnf,ccanr,sat,1.7
fcc/51-105843.cnf,ccanr,sat,1.61
fcc/51-105882.cnf,ccanr,sat,1.61
fcc/51-105906.cnf,ccanr,sat,1.86
fcc/51-106146.cnf,ccanr,sat,1.79
fcc/51-106300.cnf,ccanr,sat,1.73
fcc/51-106332.cnf,ccanr,sat,1.68
fcc/51-106342.cnf,ccanr,sat,1.81
fcc/51-106397.cnf,ccanr,sat,1.69
fcc/51-106491.cnf,ccanr,sat,1.81
fcc/51-106885.cnf,ccanr,sat,1.78
fcc/51-106946.cnf,ccanr,sat,1.69
fcc/51-106990.cnf,ccanr,sat,1.74
fcc/51-107077.cnf,ccanr,sat,1.78
fcc/51-107209.cnf,ccanr,sat,1.76
fcc/51-107261.cnf,ccanr,sat,1.68
fcc/51-107340.cnf,ccanr,sat,1.75
fcc/51-107362.cnf,ccanr,sat,1.76
fcc/51-107540.cnf,ccanr,unknown,10000
fcc/51-107714.cnf,ccanr,sat,1.79
fcc/51-107957.cnf,ccanr,unknown,10000
fcc/51-108658.cnf,ccanr,unknown,10000
fcc/51-108865.cnf,ccanr,sat,1.78
fcc/51-109085.cnf,ccanr,sat,1.76
fcc/51-109715.cnf,ccanr,sat,1.75
fcc/51-109950.cnf,ccanr,sat,1.76
fcc/51-110286.cnf,ccanr,sat,1.75
fcc/51-111175.cnf,ccanr,sat,1.78
fcc/51-112594.cnf,ccanr,sat,1.86
fcc/51-112609.cnf,ccanr,sat,1.84
fcc/51-112630.cnf,ccanr,sat,1.83
fcc/51-112658.cnf,ccanr,sat,1.84
fcc/51-112735.cnf,ccanr,sat,1.84
fcc/51-112743.cnf,ccanr,sat,1.84
fcc/51-112820.cnf,ccanr,sat,1.84
fcc/51-112835.cnf,ccanr,sat,1.82
fcc/51-112922.cnf,ccanr,sat,1.84
fcc/51-112964.cnf,ccanr,sat,1.83
fcc/51-112985.cnf,ccanr,sat,1.82
fcc/51-113076.cnf,ccanr,sat,1.85
fcc/51-113094.cnf,ccanr,sat,1.84
fcc/51-113149.cnf,ccanr,sat,1.83
fcc/51-113165.cnf,ccanr,sat,1.86
fcc/51-113223.cnf,ccanr,sat,1.83
fcc/51-113228.cnf,ccanr,sat,1.84
fcc/51-113258.cnf,ccanr,sat,1.85
fcc/51-113360.cnf,ccanr,unknown,10000
fcc/51-113524.cnf,ccanr,sat,1.92
fcc/51-113526.cnf,ccanr,sat,1.81
fcc/51-113583.cnf,ccanr,sat,1.94
fcc/51-113591.cnf,ccanr,sat,1.95
fcc/51-113613.cnf,ccanr,sat,1.86
fcc/51-113619.cnf,ccanr,sat,1.77
fcc/51-113850.cnf,ccanr,sat,1.77
fcc/51-113871.cnf,ccanr,sat,1.78
fcc/51-113891.cnf,ccanr,sat,1.76
fcc/51-113978.cnf,ccanr,sat,1.77
fcc/51-113984.cnf,ccanr,sat,1.76
fcc/51-114299.cnf,ccanr,sat,1.85
fcc/51-114328.cnf,ccanr,sat,1.85
fcc/51-114339.cnf,ccanr,sat,1.87
fcc/51-114369.cnf,ccanr,sat,2.01
fcc/51-114401.cnf,ccanr,sat,1.95
fcc/51-114427.cnf,ccanr,sat,1.95
fcc/51-114559.cnf,ccanr,sat,1.91
fcc/51-114562.cnf,ccanr,sat,1.93
fcc/51-114574.cnf,ccanr,sat,1.94
fcc/51-114576.cnf,ccanr,sat,1.94
fcc/51-114596.cnf,ccanr,sat,1.93
fcc/51-114598.cnf,ccanr,sat,2.03
fcc/51-114613.cnf,ccanr,sat,1.98
fcc/51-114622.cnf,ccanr,sat,2.03
fcc/51-114710.cnf,ccanr,sat,2.07
fcc/51-114737.cnf,ccanr,sat,2.0
fcc/51-114753.cnf,ccanr,sat,1.97
fcc/51-114754.cnf,ccanr,sat,1.88
fcc/51-114841.cnf,ccanr,sat,2.07
fcc/51-114887.cnf,ccanr,sat,1.87
fcc/51-114896.cnf,ccanr,sat,2.04
fcc/51-114938.cnf,ccanr,sat,2.05
fcc/51-115004.cnf,ccanr,sat,2.07
fcc/51-115015.cnf,ccanr,sat,1.99
fcc/51-115033.cnf,ccanr,sat,1.99
fcc/51-115080.cnf,ccanr,sat,2.09
fcc/51-115097.cnf,ccanr,sat,2.02
fcc/51-115118.cnf,ccanr,sat,1.86
fcc/51-115119.cnf,ccanr,sat,1.96
fcc/51-115121.cnf,ccanr,sat,1.95
fcc/51-115156.cnf,ccanr,sat,2.06
fcc/51-115193.cnf,ccanr,sat,2.01
fcc/51-115206.cnf,ccanr,sat,1.99
fcc/51-115243.cnf,ccanr,sat,1.86
fcc/51-115347.cnf,ccanr,sat,2.07
fcc/51-115519.cnf,ccanr,sat,2.06
fcc/51-115536.cnf,ccanr,sat,1.88
fcc/51-115600.cnf,ccanr,sat,1.88
fcc/51-115606.cnf,ccanr,sat,1.87
fcc/51-115848.cnf,ccanr,sat,1.89
fcc/51-115892.cnf,ccanr,sat,1.88
fcc/51-115895.cnf,ccanr,sat,1.98
fcc/51-116020.cnf,ccanr,sat,1.92
fcc/51-116025.cnf,ccanr,sat,1.93
fcc/51-116032.cnf,ccanr,sat,2.04
fcc/51-116033.cnf,ccanr,sat,2.05
fcc/51-116050.cnf,ccanr,sat,1.99
fcc/51-116078.cnf,ccanr,sat,1.96
fcc/51-116080.cnf,ccanr,sat,2.21
fcc/51-116087.cnf,ccanr,sat,2.04
fcc/51-116134.cnf,ccanr,sat,2.18
fcc/51-116147.cnf,ccanr,sat,2.08
fcc/51-116202.cnf,ccanr,sat,2.11
fcc/51-116210.cnf,ccanr,sat,2.05
fcc/51-116213.cnf,ccanr,sat,2.18
fcc/51-116248.cnf,ccanr,sat,2.14
fcc/51-116262.cnf,ccanr,sat,2.14
fcc/51-116278.cnf,ccanr,sat,1.96
fcc/51-116344.cnf,ccanr,sat,2.11
fcc/51-116355.cnf,ccanr,sat,2.14
fcc/51-116364.cnf,ccanr,sat,2.14
fcc/51-116407.cnf,ccanr,sat,2.03
fcc/51-116412.cnf,ccanr,sat,2.04
fcc/51-116429.cnf,ccanr,sat,2.05
fcc/51-116441.cnf,ccanr,sat,2.03
fcc/51-116448.cnf,ccanr,sat,2.24
fcc/51-116453.cnf,ccanr,sat,2.04
fcc/51-116462.cnf,ccanr,sat,2.01
fcc/51-116479.cnf,ccanr,sat,2.04
fcc/51-116559.cnf,ccanr,sat,1.96
fcc/51-116565.cnf,ccanr,sat,2.24
fcc/51-116588.cnf,ccanr,sat,2.02
fcc/51-116596.cnf,ccanr,sat,1.95
fcc/51-116616.cnf,ccanr,sat,2.07
fcc/51-116617.cnf,ccanr,sat,2.04
fcc/51-116642.cnf,ccanr,sat,2.22
fcc/51-116662.cnf,ccanr,sat,2.12
fcc/51-116667.cnf,ccanr,sat,1.98
fcc/51-116693.cnf,ccanr,sat,2.04
fcc/51-116744.cnf,ccanr,sat,2.08
fcc/51-116747.cnf,ccanr,sat,2.14
fcc/51-116765.cnf,ccanr,sat,2.06
fcc/51-116811.cnf,ccanr,sat,1.96
fcc/51-116828.cnf,ccanr,sat,2.03
fcc/51-116866.cnf,ccanr,sat,2.06
fcc/51-116870.cnf,ccanr,sat,2.19
fcc/51-116902.cnf,ccanr,sat,2.1
fcc/51-116919.cnf,ccanr,sat,1.99
fcc/51-116924.cnf,ccanr,sat,1.98
fcc/51-116949.cnf,ccanr,unknown,10000
fcc/51-116958.cnf,ccanr,sat,2.0
fcc/51-117129.cnf,ccanr,sat,2.07
fcc/51-117190.cnf,ccanr,sat,2.0
fcc/51-117339.cnf,ccanr,sat,2.07
fcc/51-117449.cnf,ccanr,sat,2.83
fcc/51-117579.cnf,ccanr,sat,2.1
fcc/51-117607.cnf,ccanr,sat,2.2
fcc/51-117796.cnf,ccanr,sat,2.11
fcc/51-117806.cnf,ccanr,unknown,10000
fcc/51-117877.cnf,ccanr,unknown,10000
fcc/51-117992.cnf,ccanr,sat,4.17
fcc/51-118004.cnf,ccanr,sat,2.04
fcc/51-118227.cnf,ccanr,unknown,10000
fcc/51-118283.cnf,ccanr,sat,2.25
fcc/51-119855.cnf,ccanr,sat,11.22
fcc/51-119996.cnf,ccanr,sat,5.06
fcc/51-120169.cnf,ccanr,unknown,10000
fcc/51-120673.cnf,ccanr,sat,14.01
fcc/51-121551.cnf,ccanr,sat,2.04
fcc/51-121613.cnf,ccanr,sat,3.82
fcc/51-125640.cnf,ccanr,sat,4.32
fcc/51-125680.cnf,ccanr,sat,2.28
fcc/51-125760.cnf,ccanr,sat,4.67
fcc/51-126080.cnf,ccanr,sat,5.75
fcc/51-126160.cnf,ccanr,sat,8.38
fcc/51-126400.cnf,ccanr,sat,4.4
fcc/51-126460.cnf,ccanr,sat,18.57
fcc/51-126660.cnf,ccanr,sat,6.33
fcc/51-126680.cnf,ccanr,sat,16.62
fcc/51-126948.cnf,ccanr,sat,5.77
fcc/51-126985.cnf,ccanr,sat,7.38
fcc/51-126989.cnf,ccanr,sat,2.36
fcc/51-127037.cnf,ccanr,sat,13.41
fcc/51-127159.cnf,ccanr,sat,3.76
fcc/51-127177.cnf,ccanr,sat,4.68
fcc/51-127227.cnf,ccanr,sat,20.8
fcc/51-127253.cnf,ccanr,sat,4.7
fcc/51-127282.cnf,ccanr,sat,3.09
fcc/51-127290.cnf,ccanr,sat,8.8
fcc/51-127294.cnf,ccanr,sat,14.18
fcc/51-127315.cnf,ccanr,sat,4.19
fcc/51-127322.cnf,ccanr,sat,2.77
fcc/51-127354.cnf,ccanr,sat,2.36
fcc/51-127357.cnf,ccanr,sat,3.51
fcc/51-127367.cnf,ccanr,sat,5.43
fcc/51-127371.cnf,ccanr,sat,10.18
fcc/51-127405.cnf,ccanr,sat,4.79
fcc/51-127415.cnf,ccanr,sat,4.51
fcc/51-127458.cnf,ccanr,sat,3.9
fcc/51-127488.cnf,ccanr,sat,7.88
fcc/51-127506.cnf,ccanr,sat,4.59
fcc/51-127616.cnf,ccanr,sat,2.85
fcc/51-127623.cnf,ccanr,sat,7.66
fcc/51-127706.cnf,ccanr,sat,4.46
fcc/51-127726.cnf,ccanr,sat,2.35
fcc/51-127766.cnf,ccanr,sat,6.23
fcc/51-127798.cnf,ccanr,sat,4.06
fcc/51-127812.cnf,ccanr,sat,4.73
fcc/51-127903.cnf,ccanr,sat,3.67
fcc/51-128078.cnf,ccanr,sat,5.35
fcc/51-128144.cnf,ccanr,sat,2.4
fcc/51-128249.cnf,ccanr,sat,6.97
fcc/51-128278.cnf,ccanr,sat,7.55
fcc/51-128363.cnf,ccanr,sat,10.68
fcc/51-128381.cnf,ccanr,sat,8.02
fcc/51-128442.cnf,ccanr,sat,3.95
fcc/51-128443.cnf,ccanr,sat,5.42
fcc/51-128472.cnf,ccanr,sat,16.15
fcc/51-128556.cnf,ccanr,sat,2.39
fcc/51-128595.cnf,ccanr,sat,3.72
fcc/51-128658.cnf,ccanr,sat,4.64
fcc/51-128677.cnf,ccanr,sat,5.29
fcc/51-128717.cnf,ccanr,sat,6.73
fcc/51-128731.cnf,ccanr,sat,6.18
fcc/51-128791.cnf,ccanr,sat,18.27
fcc/51-128825.cnf,ccanr,sat,7.48
fcc/51-128833.cnf,ccanr,sat,12.32
fcc/51-128843.cnf,ccanr,sat,6.04
fcc/51-128847.cnf,ccanr,sat,14.66
fcc/51-128874.cnf,ccanr,sat,3.25
fcc/51-128888.cnf,ccanr,sat,4.17
fcc/51-128925.cnf,ccanr,sat,4.05
fcc/51-128930.cnf,ccanr,sat,6.84
fcc/51-128940.cnf,ccanr,sat,8.44
fcc/51-128945.cnf,ccanr,sat,2.28
fcc/51-128951.cnf,ccanr,sat,4.84
fcc/51-128994.cnf,ccanr,sat,3.77
fcc/51-129008.cnf,ccanr,sat,8.06
fcc/51-129019.cnf,ccanr,sat,3.03
fcc/51-129050.cnf,ccanr,sat,8.06
fcc/51-129056.cnf,ccanr,sat,8.45
fcc/51-129071.cnf,ccanr,sat,3.65
fcc/51-129133.cnf,ccanr,sat,7.75
fcc/51-129157.cnf,ccanr,sat,6.79
fcc/51-129169.cnf,ccanr,unknown,10000
fcc/51-129199.cnf,ccanr,unknown,10000
fcc/51-129386.cnf,ccanr,sat,2.56
fcc/51-129820.cnf,ccanr,sat,2.81
fcc/51-129841.cnf,ccanr,sat,18.46
fcc/51-130068.cnf,ccanr,sat,3.57
fcc/51-130161.cnf,ccanr,sat,4.55
fcc/51-130266.cnf,ccanr,sat,20.32
fcc/51-130624.cnf,ccanr,sat,24.71
fcc/51-130652.cnf,ccanr,sat,4.96
fcc/51-131352.cnf,ccanr,sat,4.64
fcc/51-132007.cnf,ccanr,sat,8.44
fcc/51-132474.cnf,ccanr,sat,7.05
fcc/51-132832.cnf,ccanr,sat,7.39
fcc/51-132870.cnf,ccanr,sat,10.02
fcc/51-133003.cnf,ccanr,sat,3.53
fcc/51-133051.cnf,ccanr,sat,16.66
fcc/51-133075.cnf,ccanr,sat,30.09
fcc/51-133123.cnf,ccanr,sat,12.94
fcc/51-133555.cnf,ccanr,sat,10.38
fcc/51-133567.cnf,ccanr,sat,10.7
fcc/51-133771.cnf,ccanr,sat,4.83
fcc/51-133867.cnf,ccanr,sat,6.83
fcc/51-133927.cnf,ccanr,sat,9.84
fcc/51-134239.cnf,ccanr,sat,5.42
fcc/51-134395.cnf,ccanr,sat,6.24
fcc/51-134470.cnf,ccanr,sat,24.07
fcc/51-134494.cnf,ccanr,sat,31.76
fcc/51-134497.cnf,ccanr,sat,15.95
fcc/51-134507.cnf,ccanr,sat,6.7
fcc/51-134509.cnf,ccanr,sat,13.48
fcc/51-134518.cnf,ccanr,sat,7.99
fcc/51-134536.cnf,ccanr,sat,25.78
fcc/51-134559.cnf,ccanr,sat,4.63
fcc/51-134584.cnf,ccanr,unknown,10000
fcc/51-134590.cnf,ccanr,sat,20.62
fcc/51-134596.cnf,ccanr,sat,18.35
fcc/51-134622.cnf,ccanr,sat,48.73
fcc/51-134634.cnf,ccanr,sat,14.2
fcc/51-134640.cnf,ccanr,sat,17.45
fcc/51-134664.cnf,ccanr,sat,19.9
fcc/51-134720.cnf,ccanr,sat,12.24
fcc/51-134756.cnf,ccanr,sat,27.44
fcc/51-134789.cnf,ccanr,sat,4.23
fcc/51-134837.cnf,ccanr,sat,17.23
fcc/51-134847.cnf,ccanr,sat,20.93
fcc/51-134886.cnf,ccanr,sat,9.69
fcc/51-134951.cnf,ccanr,sat,3.75
fcc/51-134983.cnf,ccanr,sat,13.55
fcc/51-135001.cnf,ccanr,sat,11.21
fcc/51-135014.cnf,ccanr,sat,27.29
fcc/51-135045.cnf,ccanr,sat,14.73
fcc/51-135126.cnf,ccanr,sat,13.02
fcc/51-135170.cnf,ccanr,sat,13.6
fcc/51-135236.cnf,ccanr,sat,5.31
fcc/51-135252.cnf,ccanr,sat,3.64
fcc/51-135266.cnf,ccanr,sat,14.1
fcc/51-135271.cnf,ccanr,sat,24.78
fcc/51-135307.cnf,ccanr,sat,27.48
fcc/51-135328.cnf,ccanr,sat,17.25
fcc/51-135484.cnf,ccanr,sat,9.36
fcc/51-135521.cnf,ccanr,sat,14.49
fcc/51-135543.cnf,ccanr,sat,17.64
fcc/51-135677.cnf,ccanr,unknown,10000
fcc/51-135709.cnf,ccanr,sat,11.0
fcc/51-135713.cnf,ccanr,sat,21.13
fcc/51-135738.cnf,ccanr,sat,72.49
fcc/51-135897.cnf,ccanr,sat,77.64
fcc/51-135915.cnf,ccanr,sat,53.54
fcc/51-136016.cnf,ccanr,sat,10.52
fcc/51-136067.cnf,ccanr,sat,29.88
fcc/51-136140.cnf,ccanr,sat,81.5
fcc/51-136144.cnf,ccanr,sat,11.12
fcc/51-136242.cnf,ccanr,sat,216.99
fcc/51-136331.cnf,ccanr,sat,20.41
fcc/51-136619.cnf,ccanr,sat,36.69
fcc/51-136639.cnf,ccanr,sat,15.97
fcc/51-136643.cnf,ccanr,sat,33.62
fcc/51-136660.cnf,ccanr,sat,31.94
fcc/51-136673.cnf,ccanr,sat,163.53
fcc/51-136704.cnf,ccanr,sat,20.58
fcc/51-136715.cnf,ccanr,sat,25.09
fcc/51-136739.cnf,ccanr,sat,19.06
fcc/51-136741.cnf,ccanr,sat,84.46
fcc/51-136760.cnf,ccanr,sat,25.64
fcc/51-136772.cnf,ccanr,sat,32.06
fcc/51-136773.cnf,ccanr,sat,103.65
fcc/51-136786.cnf,ccanr,sat,25.45
fcc/51-136834.cnf,ccanr,sat,8.36
fcc/51-136845.cnf,ccanr,sat,64.21
fcc/51-136856.cnf,ccanr,sat,50.7
fcc/51-136865.cnf,ccanr,sat,64.2
fcc/51-136867.cnf,ccanr,sat,32.25
fcc/51-136879.cnf,ccanr,sat,95.59
fcc/51-136882.cnf,ccanr,sat,58.45
fcc/51-136885.cnf,ccanr,sat,161.21
fcc/51-136889.cnf,ccanr,sat,28.35
fcc/51-136894.cnf,ccanr,sat,21.76
fcc/51-136961.cnf,ccanr,sat,35.59
fcc/51-136964.cnf,ccanr,sat,92.14
fcc/51-136987.cnf,ccanr,sat,30.72
fcc/51-137009.cnf,ccanr,sat,13.12
fcc/51-137051.cnf,ccanr,sat,228.25
fcc/51-137052.cnf,ccanr,sat,186.97
fcc/51-137071.cnf,ccanr,sat,62.76
fcc/51-137084.cnf,ccanr,sat,325.75
fcc/51-137103.cnf,ccanr,sat,279.38
fcc/51-137124.cnf,ccanr,sat,34.11
fcc/51-137127.cnf,ccanr,sat,216.67
fcc/51-137151.cnf,ccanr,sat,132.43
fcc/51-137162.cnf,ccanr,sat,18.47
fcc/51-137167.cnf,ccanr,sat,33.88
fcc/51-137195.cnf,ccanr,sat,31.38
fcc/51-137216.cnf,ccanr,sat,581.81
fcc/51-137229.cnf,ccanr,sat,177.55
fcc/51-137249.cnf,ccanr,unknown,10000
fcc/51-137256.cnf,ccanr,sat,516.37
fcc/51-137304.cnf,ccanr,sat,42.51
fcc/51-137313.cnf,ccanr,sat,177.49
fcc/51-137547.cnf,ccanr,unknown,10000
fcc/51-137590.cnf,ccanr,sat,732.21
fcc/51-137622.cnf,ccanr,sat,169.3
fcc/51-138027.cnf,ccanr,sat,436.59
fcc/51-138126.cnf,ccanr,sat,1080.27
fcc/51-138367.cnf,ccanr,sat,24.34
fcc/51-138377.cnf,ccanr,sat,626.54
fcc/51-138527.cnf,ccanr,sat,879.82
fcc/51-138631.cnf,ccanr,unknown,10000
fcc/51-138974.cnf,ccanr,unknown,10000
fcc/51-139052.cnf,ccanr,unknown,10000
fcc/51-139053.cnf,ccanr,sat,1104.04
fcc/51-139321.cnf,ccanr,unknown,10000
fcc/51-139644.cnf,ccanr,unknown,10000
fcc/51-139992.cnf,ccanr,unknown,10000
fcc/51-140449.cnf,ccanr,unknown,10000
fcc/51-141728.cnf,ccanr,unknown,10000
fcc/51-141979.cnf,ccanr,unknown,10000
fcc/51-141985.cnf,ccanr,unknown,10000
fcc/51-142004.cnf,ccanr,unknown,10000
fcc/51-142029.cnf,ccanr,unknown,10000
fcc/51-142042.cnf,ccanr,unknown,10000
fcc/51-142045.cnf,ccanr,unknown,10000
fcc/51-142061.cnf,ccanr,unknown,10000
fcc/51-142063.cnf,ccanr,unknown,10000
fcc/51-142068.cnf,ccanr,unknown,10000
fcc/51-142072.cnf,ccanr,unknown,10000
fcc/51-142077.cnf,ccanr,unknown,10000
fcc/51-142091.cnf,ccanr,unknown,10000
fcc/51-142095.cnf,ccanr,unknown,10000
fcc/51-142131.cnf,ccanr,unknown,10000
fcc/51-142136.cnf,ccanr,unknown,10000
fcc/51-142162.cnf,ccanr,unknown,10000
fcc/51-142171.cnf,ccanr,unknown,10000
fcc/51-142189.cnf,ccanr,unknown,10000
fcc/51-142193.cnf,ccanr,unknown,10000
fcc/51-142203.cnf,ccanr,unknown,10000
fcc/51-142244.cnf,ccanr,unknown,10000
fcc/51-142299.cnf,ccanr,unknown,10000
fcc/51-142319.cnf,ccanr,sat,1934.59
fcc/51-142340.cnf,ccanr,unknown,10000
fcc/51-142346.cnf,ccanr,unknown,10000
